cluster,id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig
-1,7xSIYgB6KVCQNmKVVFwSkM,Every Single Thing,Fresh Air,0.742,0.812,0.259,0.0134,0.113,-10.094,0.0388,0.341,155560,6,0,89.919998,4
-1,7ydeKIGuAdxqkp7OsWGZx6,We Can't Be Friends,We Can't Be Friends,0.897,0.576,0.283,0.892,0.0841,-13.004,0.039,0.252,208452,2,1,119.277,4
-1,7zjSZQkMoGKylSq6s1rK9Y,Misunderstanding,Duke,0.234,0.645,0.828,0,0.2,-8.493,0.0373,0.774,191667,0,1,121.217003,3
0,02GjIfCpwttPAikjm5Hwcb,Good Time,Good Time,0.0261,0.556,0.904,3.7E-05,0.288,-4.19,0.177,0.724,206987,3,1,126.024002,4
0,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,Back In Black,0.011,0.31,0.7,0.00965,0.0828,-5.678,0.047,0.763,255493,9,1,188.386002,4
0,09o25hVhL37sCAb2JKZGtB,L.O.V.,Pickin' up the Pieces,0.219,0.729,0.886,0.116,0.0379,-5.196,0.0325,0.964,220427,0,1,122.009003,4
0,09ZcYBGFX16X8GMDrvqQwt,For the First Time,Science & Faith,0.0328,0.396,0.629,0,0.183,-4.78,0.0287,0.358,252853,9,1,173.794006,4
0,0AUIjHlr9KfbVoemhhxHS6,Yeah 3x,Yeah 3x,0.000407,0.702,0.883,1E-06,0.0885,-3.239,0.0437,0.709,241093,11,0,129.998993,4
0,0BHZE1DcK2EP4j7Q5SS9tA,My Heart Is Dead,Heartbreak Hits,0.047,0.839,0.491,4.2E-05,0.208,-6.732,0.0515,0.78,195624,1,1,106.029999,4
0,0Bl1Gt8R9kjz7JO7SYAuhe,Shalala,Mercy Mountain,0.0192,0.452,0.729,0.0583,0.115,-5.6,0.0304,0.46,228015,7,1,84.004997,4
0,0BRHnOFm6sjxN1i9LJrUDu,The Anthem,The Young and The Hopeless,0.00666,0.494,0.939,0,0.139,-3.127,0.126,0.893,175093,1,1,177.751007,4
0,0BxqHzvd8c2IpRwdYusH2D,Everyday Is Christmas,Everyday Is Christmas,0.039,0.553,0.512,6E-06,0.103,-6.216,0.0285,0.205,203667,0,0,148.074005,3
0,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Fallen,0.00895,0.316,0.945,2E-06,0.396,-3.169,0.124,0.32,235893,4,0,189.931,4
0,0dw7G0QDuW7UwyL0boHKMU,Glad You Came,The Wanted,0.056,0.61,0.841,1E-05,0.118,-4.579,0.0692,0.431,198187,7,0,126.889,4
0,0fIVa2TQZvzE0RIJAqrkVZ,Wait for Me,Anyone,0.179,0.79,0.63,0.00254,0.142,-5.957,0.0378,0.878,186983,4,0,104.986,4
0,0FRelX0g1nNDFt6nvtiakE,Hangover,Hangover,0.00868,0.604,0.888,0,0.117,-3.282,0.0454,0.635,244507,0,0,128.031998,4
0,0gbLfFlEyVHiKzlZIb0gce,How Far We've Come,Exile On Mainstream,0.00452,0.566,0.906,0,0.21,-5.092,0.0642,0.787,212253,0,1,83,4
0,0gRczqVHrEQQDyizJUtgRc,Troublemaker (feat. Flo Rida),Right Place Right Time (Deluxe),0.02,0.761,0.856,0,0.149,-3.65,0.0731,0.967,185200,0,0,106.009003,4
0,0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,All That You Can't Leave Behind,0.0154,0.536,0.928,0.00134,0.2,-6.492,0.0589,0.389,248400,11,0,136.257996,4
0,0HFx7PLqzGxSfN59j3UHmR,Want to Want Me,Want To Want Me,0.00906,0.775,0.68,0,0.109,-5.508,0.0629,0.656,207719,0,0,114.025002,4
0,0hIGUS1PQbv5NIrHIf6Fza,Sweet Emotion,Listen,0.0508,0.762,0.826,0.000131,0.104,-5.26,0.0691,0.58,308569,10,0,98.036003,4
0,0HJRAM7Gt9jXskuXjZeFX3,Holiday/Boulevard Of Broken Dreams,American Idiot (Deluxe),0.000659,0.29,0.827,3E-06,0.301,-3.451,0.0362,0.45,493400,8,1,167.085999,4
0,0HnaqUxvHP5LaWdmWwJpiS,Love Somebody,Overexposed (Deluxe),0.145,0.675,0.792,0,0.12,-6.303,0.0368,0.395,229813,1,1,120.015999,4
0,0hNhlwnzMLzZSlKGDCuHOo,Space Song,Depression Cherry,0.218,0.509,0.79,0.125,0.144,-7.105,0.0293,0.625,320467,0,0,147.072998,4
0,0iyEaciAmtiv8xMkBg97Fy,Payphone,Payphone,0.021,0.745,0.756,0,0.356,-4.749,0.0429,0.495,231467,4,1,109.999001,4
0,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,24K Magic,0.013,0.853,0.56,0,0.0944,-4.961,0.0406,0.86,206693,1,1,134.065994,4
0,0KlJjhnfwAnPacNd7EH45J,Always Something There to Remind Me,Burning Bridges,0.133,0.613,0.801,0,0.545,-5.165,0.0352,0.691,218933,7,1,149.257996,4
0,0lhlNZ2Oe3LQHVuuR2W7k3,All I Ever Wanted - Radio Edit,Now You're Gone,0.168,0.645,0.986,0.0147,0.19,-7.058,0.0513,0.514,176453,4,1,144.972,4
0,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Santa Tell Me,0.0545,0.506,0.628,0,0.301,-7.316,0.173,0.556,204093,7,1,191.707993,4
0,0ll8uFnc0nANY35E0Lfxvg,Somewhere Only We Know,Hopes And Fears,0.0597,0.447,0.662,3E-06,0.0869,-4.221,0.0259,0.307,236160,9,1,172.014999,4
0,0lXMEWByLdGyuP6XCBZLHA,Yes,Party Rock,0.0718,0.729,0.891,0,0.238,-3.315,0.0505,0.898,183693,7,0,128.076004,4
0,0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),Supernatural (Remastered),0.16,0.609,0.923,5E-06,0.295,-3.908,0.0338,0.961,294987,9,1,115.996002,4
0,0nnxf8p851ZR49KFnGWVsB,Say Hey (I Love You) - feat. シェリーン・アンダーソン,All Rebel Rockers,0.0368,0.743,0.981,1E-06,0.178,-4.347,0.0899,0.95,235760,5,0,93.002998,4
0,0nuoPhUFgMGemWnfn45LxT,Turn Up the Music,Turn Up the Music,0.000221,0.6,0.84,3E-06,0.18,-5.774,0.11,0.654,229053,1,1,129.985001,4
0,0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,Sorry For Party Rocking (Deluxe Version),0.1,0.707,0.861,0,0.191,-4.225,0.316,0.795,199480,7,1,130.020996,4
0,0owL3tvmERawo5yh2lZqmT,I Wear Glasses,How You Gonna Stop It?,0.065,0.401,0.877,0.0463,0.321,-3.303,0.0694,0.343,214071,10,1,148.009003,4
0,0p9sEGpxxooSZCjfKrWcZy,The Riddle,Two Lights,0.327,0.59,0.562,0,0.135,-5.8,0.029,0.271,227027,10,1,119.429001,4
0,0PGLRTN0X6DrXh645WJCIY,I Really Like You,Emotion,0.00543,0.622,0.808,5.6E-05,0.215,-4.701,0.0418,0.599,204773,5,1,122.121002,4
0,0PIraUtGOhQUagM1sZAZNk,The Reason,High Skool Rocks,0.0128,0.476,0.617,0,0.137,-6.409,0.029,0.078,233013,4,1,82.973,4
0,0Psz3az3RIYfJpnsajBT8N,Nanã,Caravelle,0.186,0.687,0.723,0.0436,0.216,-6.437,0.0327,0.394,190827,4,0,94.017998,3
0,0qDF5ETRQp4u3MSQHhwjUs,Let's Pretend,1 (646) 943 2672 (Extended Play),0.268,0.517,0.763,1E-06,0.301,-3.934,0.0349,0.387,236475,5,1,135.992996,4
0,0qX3m1MQYYvYewdLRQOqG0,Slow It Down,Solar Satisfaction (Deluxe Edition),0.0225,0.58,0.844,1.3E-05,0.26,-6.354,0.0555,0.511,187627,1,0,118.954002,4
0,0rFmOqwMT4hSaHYFTNIpyP,Puppies Are Forever,Everyday Is Christmas,0.0241,0.462,0.944,0,0.134,-3.588,0.141,0.679,223360,11,1,169.925995,4
0,0scQIzgcOhnmfqfOTpRUFH,Suicide Saturday,Bashful Creatures,0.0225,0.443,0.719,0,0.227,-5.555,0.033,0.559,212885,5,1,155.895004,4
0,0SY8oIKugUoToaPujEfghp,I Like It Like That,I Like It Like That,0.045,0.747,0.771,0,0.317,-5.938,0.0569,0.617,188320,1,1,101.021004,4
0,0tr0D36L1RwPdUTFfyNq37,Tonight Is The Night,Tonight Is The Night,0.0343,0.625,0.786,1E-06,0.202,-3.814,0.0465,0.537,190000,7,1,119.982002,4
0,0UeYCHOETPfai02uskjJ3x,Shooting Stars,Bag Raiders (Deluxe),0.0933,0.634,0.711,0.0309,0.0823,-6.187,0.0457,0.451,235813,11,1,124.961998,4
0,0V34LU5aBA3hYgq178hFFY,Birds Dont Sing,French Exit,0.016,0.612,0.942,0,0.137,-4.549,0.0568,0.807,209347,7,1,106.57,4
0,0VKYHUrAXZnzLpNh9YFckH,Waiting for Superman,Waiting for Superman,0.00283,0.556,0.686,0,0.0667,-5.691,0.027,0.42,266640,0,1,105.989998,4
0,0wDbYIl4fN2mccHczCJqEf,Letting Go (Dutty Love) featuring Nicki Minaj,Letting Go (Dutty Love) featuring Nicki Minaj,0.335,0.792,0.808,0,0.269,-4.156,0.0963,0.709,230600,5,1,92.064003,4
0,0wpnNSCDkdQWmVLAye6xId,Rock And Roll All Nite,Greatest Kiss,0.0535,0.658,0.922,0,0.0271,-6.997,0.0976,0.887,170800,1,1,144.972,4
0,1387vgNIuxDrOdsPXpC8Rx,Disaster,Time Machine,0.141,0.744,0.528,0,0.243,-6.649,0.0283,0.802,184257,1,1,129.906998,4
0,18IqyOGs1pRNZfbMo93r57,Sweetness,Bleed American,0.00407,0.491,0.888,0,0.286,-4.412,0.038,0.656,220027,5,1,135.253006,4
0,190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,Believe (Deluxe Edition),0.000704,0.601,0.843,5.3E-05,0.0681,-4.87,0.0593,0.534,227987,0,1,128.001999,4
0,19KoPdeHNZnypuq4n3S3Af,Silencer,I Become A Shade,0.187,0.697,0.726,0.0157,0.1,-7.359,0.027,0.607,332127,3,1,129.979996,4
0,1A5V1sxyCLpKJezp75tUXn,Closing Time,20th Century Masters: The Millennium Collection: Best Of Semisonic,0.0196,0.484,0.841,2E-06,0.148,-5.438,0.0291,0.304,274160,7,1,92.124001,4
0,1ad1OnamsvSyg18hQAoeV3,The Creep,Turtleneck & Chain,0.0521,0.754,0.867,0,0.0889,-4.042,0.306,0.863,159000,1,1,134.190002,4
0,1aklRy3btsbucImSXvR2SY,Stereo Love - Original,Stereo Love,0.0392,0.781,0.787,0.0127,0.0745,-5.358,0.0383,0.341,248667,9,1,127.038002,4
0,1BECwm5qkaBwlbfo4kpYx8,Death Of A Bachelor,Death Of A Bachelor,0.0137,0.462,0.538,0,0.429,-5.527,0.059,0.405,203507,0,1,139.255997,4
0,1BEexjH4jxBE2PMxt8DhpA,Mtn Tune,Trilingual,0.091,0.339,0.808,0.00107,0.146,-4.776,0.082,0.572,252000,5,1,114.557999,4
0,1bjmOA7eZrkmyGWcA5qNeJ,Cruiser,Summer Night,0.00157,0.414,0.867,0.00268,0.432,-5.715,0.169,0.541,215529,1,0,86.889,4
0,1BltsyC5W3SAABdxyrDXwi,Latch,Settle,0.0159,0.503,0.727,9.4E-05,0.0895,-5.456,0.167,0.521,255632,1,1,121.985001,4
0,1CdqVF1ywD0ZO1zXtB9yWa,Break Your Heart,Rokstarr,0.00155,0.666,0.899,0,0.0677,-4.676,0.028,0.629,186267,8,1,122.050003,4
0,1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),Thrift Shop (feat. Wanz),0.0619,0.781,0.526,0,0.0457,-6.985,0.293,0.662,235613,6,0,94.991997,4
0,1FMHNVeJ9s1x1l1WlaRs2I,It Ends Tonight,Move Along,0.00275,0.335,0.676,0,0.141,-4.68,0.0301,0.341,244827,0,1,175.845001,4
0,1FsH6OZCKLWbBgqj8JcCvO,The Man,Lift Your Spirit,0.0332,0.531,0.77,0,0.235,-7.205,0.0434,0.504,255907,11,0,85.996002,4
0,1fU4dQMLqpCZrG35v6ufjM,Patricia,Youth Music,0.00264,0.723,0.875,0.00795,0.377,-3.262,0.0392,0.971,210173,4,1,133.033005,4
0,1ggfAFVIaxcjjjJr9YnzB4,Half of the Way,Hill Climber,0.0406,0.688,0.731,0,0.085,-6.387,0.0766,0.728,196905,2,1,107.195,4
0,1GihmLjrlVxZado2pVukZp,Christmas Every Day,Christmas Every Day,0.0342,0.507,0.724,0,0.274,-4.503,0.0433,0.581,219160,5,1,77.488998,4
0,1hWYT0w2R0J19rlVkiez7X,Battle Scars,Food & Liquor II: The Great American Rap Album Pt. 1,0.186,0.517,0.811,0,0.105,-4.526,0.286,0.494,250320,5,0,168.268997,4
0,1IUZh86P1U3w8i245mhzJi,Going Down Slow,Part I,0.00281,0.61,0.661,0.0222,0.123,-4.892,0.0423,0.276,260000,2,1,119.989998,4
0,1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,Paramore,0.154,0.61,0.893,4.4E-05,0.021,-3.681,0.0921,0.673,296520,9,1,104.030998,4
0,1jJci4qxiYcOHhQR247rEU,Kids,Oracular Spectacular,0.00076,0.451,0.931,0.0049,0.361,-3.871,0.0719,0.172,302840,9,1,122.960999,4
0,1KGi9sZVMeszgZOWivFpxs,No Scrubs,Fanmail,0.0251,0.743,0.675,0.000717,0.0685,-4.267,0.0953,0.59,214400,8,0,92.908997,4
0,1mmG5RDX7bvjVNjRFvpzDe,Fall Harder,Prom King,0.0881,0.514,0.754,0.00551,0.0798,-7.162,0.0404,0.379,285972,8,1,154.925003,4
0,1N9bMjIVVq2gLMbAecDnul,Together Forever,Dance Vault Mixes - Together Forever/I'll Never Set You Free,0.186,0.669,0.989,3.1E-05,0.123,-5.448,0.0464,0.895,201503,7,1,115.157997,4
0,1nbMkRhfldXcmCyB83x8lK,Take On Me,Rhino Hi-Five: A-Ha,0.00582,0.42,0.955,0.000511,0.0931,-3.92,0.178,0.534,227147,6,0,169.209,4
0,1NfNdnuFbTgYpRG0z5bHxv,Candy Cane Lane,Everyday Is Christmas,0.00366,0.589,0.91,4.9E-05,0.0843,-4.206,0.0623,0.394,212387,1,0,130.016998,4
0,1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited,So Excited! (Expanded Edition),0.0962,0.59,0.868,0.000322,0.442,-5.832,0.048,0.798,230640,5,0,184.348007,4
0,1OXfWI3FQMdsKKC6lkvzSx,Glad You Came,Glad You Came,0.0577,0.698,0.844,1.7E-05,0.105,-4.549,0.067,0.446,198467,7,0,126.936996,4
0,1OzY7RRZh3EcIKn7VKZUTx,Dancing in the Moonlight - 2001 Remix,Onka's Big Moka,0.0217,0.748,0.842,4E-06,0.357,-3.107,0.0265,0.945,233573,10,1,119.023003,4
0,1Po7yuANnY7hfu1EKDEr40,The Glitzy Hive,Vega Intl. Night School,0.131,0.603,0.943,0.000665,0.478,-5.361,0.178,0.633,231442,9,0,108.030998,4
0,1QFw2xxyQtgKjlrMCEqsNj,Papaoutai,Racine Carrée (Standard US Version),0.022,0.731,0.807,0,0.0632,-7.225,0.081,0.244,232147,10,0,115.994003,4
0,1rc7cqjdmoRCe6oukSwgN4,I Won't Be Home For Christmas,Christmas Rock,0.00191,0.346,0.939,0,0.395,-5.543,0.0808,0.665,196927,7,1,200.154999,4
0,1rfofaqEpACxVEHIZBJe6W,Havana,Camila,0.184,0.765,0.523,3.6E-05,0.132,-4.333,0.03,0.394,217307,2,1,104.987999,4
0,1SHA4IJyiyNobDOrQzFFXy,Animal Spirits,The Beautiful Game,0.156,0.751,0.713,9.6E-05,0.0508,-7.333,0.0544,0.906,190802,1,1,100.856003,4
0,1SJcHrjiYGZ4htD0I1V1ew,Sit Down,Lost In New York,0.0201,0.772,0.687,0.000154,0.0906,-5.958,0.0343,0.968,160947,4,1,125.008003,4
0,1wAXODAAL6hY64ZdhrnjBO,Drive By,Drive By,0.000983,0.759,0.849,1.5E-05,0.0864,-3.198,0.0317,0.73,196627,1,0,122.032997,4
0,1WGvP3bZ5rp9CiQZNiNjXc,3-Way (The Golden Rule),The Wack Album,0.0759,0.731,0.769,0,0.295,-5.372,0.185,0.523,171027,6,0,90.003998,4
0,1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame,#3,0.0653,0.421,0.873,0,0.123,-4.343,0.0565,0.63,202533,10,1,84.803001,4
0,1X2Zd5wKGbY1oKzb8dzJRy,Break Free,My Everything,0.00756,0.68,0.692,4.5E-05,0.202,-5.304,0.0463,0.289,214840,7,0,129.942993,4
0,1Y4lkR9uDUw71e6Ui3t6qQ,On My Own,Yo,0.000128,0.596,0.832,0.0299,0.358,-4.691,0.0422,0.652,198124,11,0,104.941002,4
0,1yjY7rpaAQvKwpdUliHx0d,Still Into You,Paramore,0.0098,0.602,0.923,0,0.0561,-3.763,0.044,0.765,216013,5,1,136.009995,4
0,1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,Make Believe,0.0932,0.693,0.823,0,0.328,-3.761,0.0726,0.741,196093,5,1,87.903999,4
0,1Z0NpN8J2TUTCmtqYLVOgo,Fiona Coyne,Prom King,0.000899,0.659,0.853,1.6E-05,0.327,-5.617,0.136,0.65,249320,2,1,110.012001,4
0,1zuksNRpTJDl4psOdLIcrB,End Love,Of the Blue Colour of the Sky (Extra Nice Edition),0.0179,0.672,0.86,0.045,0.0586,-7.131,0.0435,0.341,245080,6,0,119.995003,4
0,22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,My Beautiful Dark Twisted Fantasy,0.0796,0.541,0.803,1.7E-05,0.176,-3.284,0.0738,0.221,299613,1,1,142.134995,4
0,22NN4BS1AlqVbyKIWExgON,Mamma Mia,Abba,0.287,0.75,0.754,0.000207,0.444,-6.999,0.0327,0.83,215267,2,1,137.533005,4
0,22RnE6K8WIK5AhV8kni60k,Fussin' (feat. Begonia),Fussin' (feat. Begonia),0.203,0.781,0.703,2E-06,0.237,-4.368,0.0818,0.726,234786,5,0,104.060997,4
0,23EvkivHtoFgkSK5pckvwq,Cold December Night,Christmas (Deluxe Special Edition),0.00722,0.517,0.702,0,0.0896,-6.763,0.0247,0.414,198267,3,1,83.873001,4
0,24wph3NpwTSARxJl3qZHmH,Bop To The Top - 『ハイスクール・ミュージカル』より,High School Musical Original Soundtrack,0.389,0.554,0.818,0,0.035,-5.14,0.0723,0.92,107827,7,0,113.370003,4
0,27L8sESb3KR79asDUBu8nW,Stacy's Mom,Welcome Interstate Managers,0.0021,0.774,0.75,1.9E-05,0.0808,-4.927,0.0413,0.925,197987,11,0,118.014999,4
0,2B9aVoZ2GWDtR09jIpFpQD,Sports,Sports,0.000673,0.231,0.877,0.0258,0.0699,-5.276,0.057,0.536,164165,9,1,186.147995,4
0,2Cpyx12uf42mFZY0qOxyCX,1986,1986 - Single,0.419,0.695,0.846,0.00975,0.0761,-4.64,0.0378,0.169,206068,0,1,103.013,4
0,2Dz8KeCYs9awlwUJStJlmh,Classic,MKTO,0.0384,0.72,0.791,0,0.157,-4.689,0.124,0.756,175427,1,1,102.070999,4
0,2EWpa5XnAuSn0sIkSSIhYk,Wish I Knew You,Men Amongst Mountains,0.13,0.651,0.716,0.0616,0.125,-6.516,0.0258,0.722,274093,0,0,101.050003,4
0,2fzpVfNwnFMJxhApDDrl5g,Love Me Again,Tribute (Deluxe),0.00504,0.499,0.892,0.000202,0.103,-4.729,0.0442,0.216,239894,2,0,126.042,4
0,2HMUgUyUJuaQuFLIcp1lmA,Guru,Coast Modern,0.231,0.76,0.674,0.0027,0.0728,-6.425,0.0411,0.797,204067,3,1,140.022003,4
0,2JGSZk5y65ZF79mtDz0o9r,Polish Girl,Era Extraña,0.00501,0.633,0.884,1.9E-05,0.134,-4.158,0.0369,0.448,264000,9,0,111.980003,4
0,2jZgzSxNSg1hTCq0ewWHGJ,Junk Of The Heart (Happy),Junk Of The Heart,0.0212,0.604,0.894,0,0.0299,-5,0.037,0.901,187253,2,1,145.014008,4
0,2KOt2JrCB720UxIbyzweQo,Barbara Ann,Spirit Of America,0.19,0.581,0.669,0,0.243,-3.659,0.0385,0.926,133893,6,1,78.072998,4
0,2KRQR1VK6OoJxpwVzwDv72,Funky Duck,Thrill of the Arts,0.306,0.805,0.772,0.00112,0.103,-6.402,0.115,0.962,130770,10,0,81.710999,4
0,2l57cfmCnOkwNX1tky02n1,Move Along,Move Along,0.000198,0.529,0.922,0,0.26,-3.84,0.0459,0.628,238880,3,1,109.847,4
0,2LNbLA2JSQlv6NRz1xdZRj,Moves Like Jagger - Studio Recording From The Voice Performance,Hands All Over (Deluxe),0.0118,0.722,0.76,0,0.294,-4.459,0.0478,0.627,201253,9,1,128.018005,4
0,2m6knc5tEfzVYwGY6GlCPm,Molasses,Choose Your Weapon,0.185,0.554,0.443,1.9E-05,0.16,-7.461,0.211,0.483,289480,7,0,83.891998,4
0,2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),Billionaire (feat. Bruno Mars),0.297,0.633,0.673,0,0.206,-6.403,0.258,0.659,211160,6,0,86.776001,4
0,2Ml0l8YWJLQhPrRDLpQaDM,Oxford Comma,Vampire Weekend,0.114,0.694,0.711,0.00124,0.0433,-4.237,0.0517,0.974,195733,0,1,119.515999,4
0,2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer (Green Album),0.00719,0.654,0.81,0.00251,0.165,-6.26,0.0288,0.661,200307,4,0,114.623001,4
0,2ms1w53aIRN2nrQsedUua4,Daydream (feat. Mackenzie Altig),Escape EP,0.00591,0.765,0.66,0.177,0.107,-6.185,0.0349,0.73,243769,0,0,115.975998,4
0,2Nz6aF1umHh5Et6I5H581L,Hooked on a Feeling,Hooked On A Feeling - 40th Anniversary Collection,0.261,0.547,0.82,0,0.3,-6.728,0.0805,0.933,172867,8,1,118.208,4
0,2o3qA8lOCXZ8cRGhuWNT4J,Mermaid,California 37,0.0146,0.72,0.883,0,0.102,-3.455,0.0398,0.921,196933,8,1,104.008003,4
0,2OQ6a4CfUeYskpTTgyawyJ,You Make It Feel Like Christmas (feat. Blake Shelton),You Make It Feel Like Christmas,0.0156,0.635,0.87,0,0.118,-4.291,0.04,0.912,156773,2,0,93,4
0,2RjpDxBii8EvC6p6wxwCSz,Harder To Breathe,Songs About Jane,0.0506,0.662,0.908,0,0.0508,-4.764,0.0449,0.967,173693,1,0,149.940994,4
0,2rPE9A1vEgShuZxxzR2tZH,"thank u, next","thank u, next",0.28,0.724,0.647,0,0.102,-5.642,0.0658,0.435,207333,1,1,106.959999,4
0,2sGv5TvlOAZJQnX2MrQea0,Episode III,Live in Peter's Attic,0.0172,0.536,0.727,1.5E-05,0.0409,-2.919,0.0786,0.613,174500,9,1,137.703003,4
0,2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",From Under The Cork Tree,0.00898,0.499,0.824,0,0.163,-4.741,0.0794,0.699,229093,7,1,161.977005,4
0,2tnUFMh3wQk6LHhECsDDlV,Electric Love,Electric Love,0.00407,0.373,0.858,0.0016,0.256,-6.536,0.0889,0.605,218173,6,0,120.063004,4
0,2ULNeSomDxVNmdDy8VxEBU,22,Red,0.00233,0.663,0.727,0.00116,0.0741,-6.539,0.0371,0.684,230133,7,1,103.986,4
0,2VeGUtdexOkXkNXpGdbNws,Christmas in L.A.,Thrill of the Arts,0.356,0.712,0.66,0.00586,0.458,-7.227,0.0723,0.895,183386,1,1,91.177002,4
0,2vEQ9zBiwbAVXzS2SOxodY,Nothing's Gonna Stop Us Now,No Protection,0.0298,0.643,0.801,0,0.0719,-4.921,0.0228,0.534,270333,6,1,95.987999,4
0,2vz1CsL5WBsbpBcwgboTAw,Footloose,Footloose (15th Anniversary Collectors' Edition),0.0984,0.583,0.905,0.00019,0.0593,-6.132,0.0733,0.646,226827,2,1,173.981995,4
0,2wiAKojDXRH2VK3s72grTO,Do You Like That?,Soul Side of Town,0.225,0.696,0.952,8.5E-05,0.107,-6.265,0.0451,0.915,276969,7,1,105.017998,4
0,2wMCXQNJ3gkgFSY9jbQy9i,Farrah Fawcett Hair,In A Tidal Wave Of Mystery (Deluxe Edition),0.0169,0.715,0.744,0.00787,0.128,-5.047,0.0398,0.648,229822,1,1,125.948997,4
0,2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon,Colour By Numbers,0.225,0.668,0.73,0,0.188,-7.182,0.0366,0.894,252773,10,1,92.049004,4
0,2ZIzyHDYsXIHUojfr6bAbO,Don't Lose My Number - 2016 Remaster,No Jacket Required (Remastered),0.168,0.585,0.832,5.1E-05,0.0634,-5.016,0.0814,0.952,288547,5,0,80.613998,4
0,30IC8IrryMmUW660TmvzYM,The Real,GLAM,0.112,0.48,0.69,0,0.0799,-5.46,0.134,0.489,291507,2,1,155.647995,4
0,31l5qL8Q2OeuWOO0ybxBaq,Ivy League Circus,Ivy League Circus,0.0108,0.691,0.663,0,0.245,-5.189,0.162,0.762,243093,8,0,100.010002,4
0,328vwrjOdWDdsU3Ekod8Kf,Love Don't Die,Love Don't Die,0.00408,0.602,0.821,0,0.287,-4.059,0.0305,0.257,183333,9,1,115.556,4
0,3498wF96LsgVgMkGmJzJOC,When I'm Small,Eyelid Movies,0.191,0.646,0.758,0.097,0.103,-4.34,0.0314,0.424,249067,10,1,91.998001,4
0,34x6hEJgGAOQvmlMql5Ige,Danger Zone,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",0.241,0.544,0.897,0,0.13,-6.056,0.0471,0.647,215133,3,0,157.169998,4
0,38smMZPu5mVsHvTgNo6Hq0,Tell Me Where You've Been,Rewind,0.31,0.812,0.656,2E-06,0.306,-7.32,0.0434,0.82,223387,6,1,95.010002,4
0,38xWaVFKaxZlMFvzNff2aW,Breakeven,The Script,0.173,0.63,0.698,0,0.0789,-4.51,0.0244,0.529,261427,10,1,94.023003,4
0,39tf7BmdD6n18iWYkgRHIP,Cinema - Skrillex Remix,Cinema,0.00988,0.637,0.985,0.00857,0.0649,-3.809,0.184,0.374,307862,6,0,145.110992,4
0,3a1eJRucXOtKZxNx5BVXMt,Use Somebody,Only By The Night,0.00552,0.276,0.715,0.000417,0.201,-5.356,0.0432,0.173,230760,0,1,137.028,4
0,3a6PN6BRB8PP3ms48s7kU1,Empire Ants (feat. Little Dragon),Plastic Beach,0.181,0.601,0.772,0.0543,0.0928,-4.137,0.031,0.294,283573,0,0,99.445,4
0,3adeqciqrsp6PQqR0hGDC7,Bruises (feat. Ashley Monroe),California 37,0.0131,0.63,0.791,7E-06,0.232,-4.497,0.0279,0.491,231787,2,1,102.962997,4
0,3AlpkljBS1AU7HFVPms8K6,Santa's Coming For Us,Everyday Is Christmas,0.0205,0.669,0.854,0,0.047,-4.486,0.0999,0.707,206533,1,1,93.056999,4
0,3aMNknZq96VTScfTgEJgN2,Electroshock Death Grip,Electroshock Death Grip,0.178,0.719,0.714,0.0228,0.141,-6.533,0.0284,0.962,236173,4,0,106.030998,4
0,3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch),The Papercut Chronicles II,0.134,0.716,0.838,0,0.148,-4.289,0.0513,0.646,222213,10,1,130.033997,4
0,3BOH4l1MqKSonBAX2lcels,Love / Drugs,Strange Familia,0.0115,0.676,0.684,6E-06,0.0963,-5.649,0.0612,0.705,180495,0,1,128.022995,4
0,3cfOd4CMv2snFaKAnMdnvK,All Star,Astro Lounge,0.0319,0.731,0.861,0,0.0829,-5.881,0.0323,0.78,200373,11,1,104.033997,4
0,3DamFFqW32WihKkTVlwTYQ,Fireflies,Ocean Eyes,0.0294,0.591,0.649,0,0.133,-6.72,0.0417,0.489,228347,3,1,90.001999,4
0,3DYVWvPh3kGwPasp7yjahc,The Sign,Greatest Hits,0.0127,0.802,0.828,0.0683,0.0293,-6.366,0.0426,0.946,189787,4,0,97.010002,4
