id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig,decade
1uhUJ5uTuHYdbitv3IsITR,"Love Rollercoaster","Honey",0.211000,0.613000,0.804000,0.000002,0.051900,-10.151000,0.070200,0.487000,290160,0,1,115.093002,4,4
1i6N76fftMZhijOzFQ5ZtL,"Psycho Killer - 2005 Remastered Version","Talking Heads 77 (Deluxe Version)",0.070700,0.721000,0.521000,0.005520,0.127000,-8.123000,0.061200,0.942000,261413,2,1,123.117996,4,4
1l1YTy9nJ0trwhsCGcimly,"It's A Shame","2nd Time Around (Expanded Edition)",0.094700,0.372000,0.642000,0.000000,0.117000,-11.955000,0.059400,0.705000,190058,11,1,198.731003,4,4
2TVxnKdb3tqe1nhQWwwZCO,"Tiny Dancer","Madman Across The Water",0.382000,0.414000,0.428000,0.000243,0.148000,-11.097000,0.027800,0.282000,377093,0,1,145.074997,4,4
5jQcJ2st6yHWhUBjoDoZPH,"Georgy Porgy","Toto",0.105000,0.821000,0.573000,0.064200,0.056600,-14.136000,0.071800,0.938000,247773,11,0,97.120003,4,4
0fFtudFYi0ZJwGQEZEh6PU,"Jane","Freedom At Point Zero",0.204000,0.589000,0.820000,0.018800,0.423000,-9.602000,0.036900,0.787000,252200,2,1,117.306999,4,4
6HZKlK1mDDBsILMoNNncxL,"I Want Your Love","C'est Chic",0.023200,0.706000,0.723000,0.044100,0.099400,-9.235000,0.038200,0.937000,415467,5,1,113.121002,4,4
6UkMcAA19lTdjs22jtB7o2,"Big Yellow Taxi","Ladies Of The Canyon",0.579000,0.611000,0.470000,0.000000,0.581000,-9.135000,0.035600,0.970000,134800,4,1,85.527000,4,4
2EC9IJj7g0mN1Q5VrZkiYY,"Rebel Rebel - 2016 Remastered Version","Diamond Dogs (2016 Remastered Version)",0.209000,0.635000,0.686000,0.017600,0.282000,-15.648000,0.053000,0.464000,274747,9,1,125.987999,4,4
3D15FZXmjfna7aFfKmEajd,"Are You Ready For Love? - Remastered","Diamonds (Deluxe)",0.254000,0.803000,0.748000,0.002120,0.113000,-5.221000,0.031400,0.752000,212440,2,1,116.531998,4,4
46eu3SBuFCXWsPT39Yg3tJ,"Don't Stop 'Til You Get Enough - Single Version","Off the Wall",0.126000,0.878000,0.821000,0.046100,0.183000,-9.875000,0.089000,0.947000,365467,11,1,118.880997,4,4
3qI94hINNNeb4S7xQi18lS,"Blame It on the Boogie","Destiny",0.076500,0.774000,0.641000,0.000000,0.086700,-10.193000,0.079900,0.875000,214200,1,1,113.255997,4,4
3vqlZUIT3rEmLaYKDBfb4Q,"Isn't She Lovely","Songs In The Key Of Life",0.180000,0.485000,0.820000,0.004110,0.328000,-6.887000,0.095300,0.817000,394267,1,0,118.642998,4,4
4etJ8NpS7YJ6vViV2UEJit,"It's Too Late","The Essential Carole King",0.496000,0.699000,0.446000,0.005400,0.177000,-12.719000,0.028400,0.788000,233187,9,0,104.242996,4,4
7HW5WIw7ZgZORCzUxv5gW5,"Don't Go Breaking My Heart","Rock Of The Westies",0.177000,0.728000,0.824000,0.000001,0.060000,-8.632000,0.035300,0.787000,275440,5,1,131.468002,4,4
3hJLKtTpgct9Y9wKww0BiR,"Miss You - Remastered","Some Girls",0.462000,0.803000,0.725000,0.013700,0.460000,-4.726000,0.043200,0.785000,288667,9,0,109.699997,4,4
4rVxIA2PfuPaFsVH5AOqIm,"My Forbidden Lover","Risque",0.029300,0.810000,0.850000,0.000002,0.313000,-9.770000,0.035200,0.887000,274067,2,1,106.624001,4,4
4rDbp1vnvEhieiccprPMdI,"Somebody To Love - Remastered 2011","A Day At The Races (Deluxe Edition 2011 Remaster)",0.192000,0.399000,0.702000,0.000001,0.219000,-6.826000,0.062700,0.393000,296480,8,1,109.722000,3,4
2ccUQnjjNWT0rsNnsBpsCA,"Surrender","Heaven Tonight",0.007170,0.524000,0.955000,0.000009,0.659000,-7.081000,0.041100,0.869000,253733,0,1,133.848999,4,4
3TQOqBFEKUEab8CO1pi5A8,"Afternoon Delight","Starland Vocal Band",0.529000,0.491000,0.439000,0.000000,0.102000,-11.670000,0.030100,0.808000,193040,5,1,147.061996,4,4
6Rvlwah55rEmg1ufhBz022,"Goodbye Yellow Brick Road - Remastered 2014","Goodbye Yellow Brick Road (Remastered / Deluxe Edition)",0.446000,0.559000,0.473000,0.001410,0.154000,-7.712000,0.027900,0.397000,192827,5,1,121.226997,4,4
4OT4AvPAq1o0rscVNdC20X,"In the Summertime","In the Summertime",0.724000,0.754000,0.449000,0.000000,0.162000,-14.013000,0.061500,0.973000,211880,4,1,82.750999,4,4
714hERk9U1W8FMYkoC83CO,"You Sexy Thing","Hot Chocolate",0.522000,0.791000,0.734000,0.001650,0.167000,-5.464000,0.062900,0.962000,244920,5,1,105.853996,4,4
7MRyJPksH3G2cXHN8UKYzP,"American Girl","Tom Petty & The Heartbreakers",0.448000,0.550000,0.824000,0.000127,0.366000,-5.988000,0.033400,0.777000,214733,2,1,114.512001,4,4
3pf96IFggfQuT6Gafqx2rt,"Sunny","Take The Heat Off Me",0.087600,0.647000,0.868000,0.124000,0.129000,-6.427000,0.105000,0.803000,242240,0,0,121.821999,4,4
77oU2rjC5XbjQfNe3bD6so,"Beast Of Burden - Remastered","Some Girls",0.387000,0.787000,0.877000,0.000650,0.038700,-3.822000,0.032000,0.837000,265173,1,0,100.610001,4,4
4MlXFjRO6N7NXvMqPlH35o,"Free Ride","They Only Come Out At Night",0.290000,0.674000,0.686000,0.003220,0.189000,-11.927000,0.059700,0.814000,187173,2,1,124.204002,4,4
0ju1jP0cSPJ8tmojYBEI89,"Danny's Song","The Best: Loggins & Messina Sittin' In Again",0.805000,0.505000,0.258000,0.000000,0.120000,-12.193000,0.029700,0.641000,254305,11,0,141.003006,4,4
2xiOdusRnZezQok1RgLNeS,"You Should Be Dancing - Edit","Children Of The World",0.024100,0.683000,0.725000,0.170000,0.267000,-10.973000,0.034000,0.961000,258933,0,1,123.011002,4,4
2y9lqa7QhwJ7KhHUUdkTUF,"Midnight Train to Georgia - Short Version","Imagination (Expanded Edition)",0.065900,0.435000,0.421000,0.000002,0.189000,-10.088000,0.079200,0.387000,198827,10,0,177.417007,4,4
6BmzbaB08O0FjHXeS0cR5b,"Dancing In The Moonlight (It's Caught Me In It's Spotlight)","Bad Reputation (Expanded Edition)",0.008070,0.522000,0.465000,0.000000,0.108000,-13.744000,0.208000,0.793000,204653,4,0,144.953995,4,4
4nXkbcTj3nyww1cHkw5RAP,"Long Train Runnin'","The Captain And Me",0.091600,0.575000,0.912000,0.002110,0.056200,-7.275000,0.039300,0.843000,207267,7,0,117.399002,4,4
1f4iVGDitHYMVBaoc9GXO2,"Love Will Keep Us Together","Greatest Hits",0.329000,0.676000,0.486000,0.000000,0.137000,-13.656000,0.035800,0.918000,206800,4,1,129.753006,4,4
07RgAeKIlahtqeCw25SkTu,"Car Wash","Rockin' 70's (Vol. 2)",0.194000,0.649000,0.443000,0.000058,0.051400,-15.710000,0.116000,0.798000,308000,9,0,117.669998,4,4
1Zg71dOvDOf63sXwYEnGol,"Play That Funky Music - Single Version","70s 100 Hits",0.072900,0.790000,0.730000,0.000000,0.061900,-9.904000,0.080200,0.899000,191080,9,1,109.253998,4,4
5ihS6UUlyQAfmp48eSkxuQ,"Landslide","Fleetwood Mac",0.883000,0.414000,0.161000,0.000223,0.117000,-22.320000,0.031800,0.423000,199493,7,0,159.375000,4,4
28NBmftocOzTPEb6OYA9fW,"Le Freak","C'est Chic",0.045300,0.867000,0.746000,0.000000,0.123000,-7.445000,0.047500,0.933000,327573,7,1,118.615997,4,4
1bp2IO61zbQrbWNmKKxg3f,"The Joker","The Joker",0.394000,0.424000,0.446000,0.000004,0.160000,-9.618000,0.052500,0.794000,264504,5,1,165.158005,4,4
47eSFHsPDVJwssTTG62Af3,"Lost In Music","We Are Family [Expanded]",0.054400,0.758000,0.841000,0.000153,0.103000,-7.509000,0.031900,0.849000,287440,0,1,114.487000,4,4
1HOMkjp0nHMaTnfAkslCQj,"My Sharona","Get The Knack",0.058900,0.586000,0.700000,0.001250,0.031800,-9.558000,0.036300,0.897000,295400,0,1,147.244995,4,4
1VZ04sZSpTet7wVMyZphA8,"Joy To The World","The Collection",0.038400,0.591000,0.726000,0.000002,0.119000,-13.545000,0.031500,0.968000,214960,2,1,129.057007,4,4
3FmAUR4SPWa3P1KyDf21Fu,"Roxanne - Remastered 2003","Outlandos D'Amour (Remastered)",0.038400,0.618000,0.748000,0.000004,0.047700,-8.905000,0.361000,0.662000,191500,0,1,134.001007,4,4
54eZmuggBFJbV7k248bTTt,"A Horse with No Name","America",0.686000,0.654000,0.506000,0.015500,0.155000,-17.180000,0.053500,0.831000,252240,11,0,123.179001,4,4
4yugZvBYaoREkJKtbG08Qr,"Take It Easy - 2013 Remaster","Eagles (Remastered)",0.343000,0.575000,0.670000,0.000005,0.129000,-10.390000,0.031800,0.740000,211578,7,1,139.190994,4,4
33ALuUDfftTs2NEszyvJRm,"Night Fever - From ""Saturday Night Fever"" Soundtrack","Saturday Night Fever (The Original Movie Soundtrack)",0.024100,0.722000,0.541000,0.000785,0.094100,-14.951000,0.028200,0.917000,211640,1,0,109.152000,4,4
1QFh8OH1e78dGd3VyJZCAC,"Boys Don't Cry","Three Imaginary Boys",0.005170,0.462000,0.836000,0.000000,0.180000,-5.766000,0.062100,0.671000,155973,11,0,168.766006,4,4
2GVEs1sn5Q1jB1976vQoAX,"Family Affair - Single Version","There's A Riot Goin' On",0.669000,0.819000,0.605000,0.016300,0.199000,-13.830000,0.132000,0.797000,185533,2,0,108.891998,4,4
3PR79C1jVvLLLmgdyHkXl3,"That's The Way (I Like It) - 2004 Remastered Version","KC And The Sunshine Band",0.191000,0.680000,0.877000,0.000656,0.349000,-10.241000,0.035300,0.922000,185107,5,0,108.674004,4,4
3ZE3wv8V3w2T2f7nOCjV0N,"Life On Mars? - 2015 Remastered Version","Hunky Dory (2015 Remastered Version)",0.639000,0.442000,0.384000,0.000077,0.053900,-14.635000,0.041400,0.216000,235987,10,1,123.280998,4,4
2ATDkfqprlNNe9mYWodgdc,"Dancing Queen","ABBA Gold",0.168000,0.512000,0.930000,0.001190,0.561000,-4.344000,0.050800,0.677000,231093,9,1,100.542000,4,4
63xdwScd1Ai1GigAwQxE8y,"Let's Stay Together","Let's Stay Together",0.570000,0.756000,0.397000,0.011500,0.054200,-10.701000,0.052200,0.507000,199396,7,0,101.985001,4,4
5p3JunprHCxClJjOmcLV8G,"Walk On the Wild Side","Transformer",0.683000,0.575000,0.318000,0.000202,0.093400,-16.729000,0.109000,0.385000,254173,0,1,104.522003,4,4
2jvoqPDIsm5rHRLgxstX15,"Waiting In Vain","Exodus",0.029200,0.830000,0.463000,0.000016,0.058900,-11.644000,0.335000,0.779000,256240,8,1,78.875999,4,4
0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson","Bookends",0.713000,0.606000,0.457000,0.000025,0.074700,-14.035000,0.049700,0.813000,244027,6,0,92.032997,4,4
46ou4l4zvrZMada0TgoVH9,"Knowing Me, Knowing You","Arrival",0.042600,0.550000,0.741000,0.000004,0.235000,-7.109000,0.029900,0.903000,243893,2,1,107.327003,4,4
0PsbWiVtix5FoTZ1s00mEl,"Come Sail Away","The Grand Illusion",0.122000,0.332000,0.339000,0.000001,0.098500,-15.500000,0.035500,0.126000,367000,0,1,119.596001,4,4
5519RhpzObr9Mn3iqoeodJ,"Come and Get Your Love","The Essential Redbone",0.127000,0.674000,0.785000,0.000079,0.076400,-6.126000,0.053500,0.853000,300200,11,0,105.542999,4,4
0w4s0d8Qtu0K8dyMcB2tw1,"Rock the Boat","Rockin' Soul",0.064100,0.622000,0.707000,0.000000,0.063800,-8.826000,0.071700,0.725000,188747,3,1,107.351997,4,4
3lh3iiiJeiBXHSZw6u0kh6,"Into The Mystic","Moondance",0.367000,0.608000,0.524000,0.002540,0.115000,-10.266000,0.030900,0.797000,205613,8,1,86.204002,4,4
2tUBqZG2AbRi7Q0BIrVrEj,"I Wanna Dance with Somebody (Who Loves Me)","Whitney",0.207000,0.709000,0.824000,0.000307,0.088800,-8.824000,0.045300,0.867000,291293,1,1,118.814003,4,5
4o6BgsqLIBViaGVbx5rbRk,"You Make My Dreams","Voices",0.234000,0.751000,0.501000,0.112000,0.046700,-12.151000,0.055200,0.902000,190627,5,1,167.057999,4,5
6aBUnkXuCEQQHAlTokv9or,"This Must Be The Place (Naive Melody) - 2005 Remastered Version","Speaking In Tongues (Deluxe Version)",0.331000,0.942000,0.641000,0.179000,0.028000,-10.150000,0.033300,0.966000,296147,7,1,114.443001,4,5
40dJCw4xU6Bd5ie9rfagNo,"Everybody Wants To Rule The World","Songs From The Big Chair",0.363000,0.637000,0.811000,0.004510,0.107000,-11.345000,0.058300,0.552000,251480,7,1,112.053001,4,5
3xKsPtA5XG91Zlh0SyycmM,"Come On Eileen","Come On Eileen / Dubious",0.197000,0.410000,0.874000,0.000000,0.084300,-4.286000,0.090700,0.824000,205933,0,1,107.080002,4,5
0qxYx4F3vm1AOnfux6dDxP,"You Can Call Me Al","Graceland (25th Anniversary Deluxe Edition)",0.182000,0.776000,0.763000,0.006500,0.077000,-8.124000,0.053500,0.820000,280000,5,1,128.432999,4,5
5HQ639Z3ms3hnZx0KfWnkp,"Private Eyes - Remastered","Private Eyes",0.409000,0.850000,0.938000,0.000346,0.058200,-6.889000,0.041500,0.840000,217200,9,0,120.825996,4,5
254bXAqt3zP6P50BdQvEsq,"Everywhere - 2017 Remaster","Tango In the Night (Deluxe)",0.258000,0.730000,0.487000,0.010000,0.085200,-10.991000,0.030300,0.731000,226653,4,1,114.964996,4,5
2ZqT3GcisHUBsEaqhLGHwU,"Break My Stride","'80s Pop Hits",0.200000,0.901000,0.654000,0.000000,0.165000,-10.150000,0.065500,0.781000,180240,10,1,110.130997,4,5
1FvDJ9KGxcqwv1utyPL3JZ,"This Charming Man - 2011 Remaster","The Smiths",0.005090,0.611000,0.846000,0.000000,0.078400,-5.900000,0.043600,0.751000,162920,11,1,103.912003,4,5
029NqmIySn1kOY305AAhxT,"Sledgehammer","So (Remastered)",0.024600,0.657000,0.685000,0.000000,0.037000,-5.203000,0.033400,0.424000,313533,1,1,96.458000,4,5
028r3igL3M00VdRCe2Ga7Q,"Maneater - Radio Edit","80s 100 Hits - Volume 2",0.015300,0.728000,0.518000,0.000042,0.103000,-11.114000,0.038000,0.833000,270947,11,0,88.708000,4,5
4NnWuGQujzWUEg0uZokO5M,"Just Like Heaven","Kiss Me, Kiss Me, Kiss Me",0.050900,0.447000,0.937000,0.000398,0.224000,-6.942000,0.043000,0.496000,212013,9,1,151.744003,4,5
2374M0fQpWi3dLnB54qaLX,"Africa","Toto IV",0.257000,0.671000,0.373000,0.000080,0.048100,-18.063999,0.032300,0.732000,295893,9,1,92.717003,4,5
6JHXiRD1QjMK1N6AQEnL04,"Biggest Part of Me","One Eighty",0.238000,0.498000,0.723000,0.000000,0.353000,-8.053000,0.050000,0.882000,324040,10,1,153.227005,4,5
60HDLY1Dh2Hy9wTVI3WPzO,"Every Little Thing She Does Is Magic - Remastered 2003","Ghost In The Machine (Remastered)",0.121000,0.558000,0.768000,0.062600,0.128000,-9.997000,0.034300,0.429000,259500,2,1,81.908997,4,5
7o7E1nrHWncYY7PY94gCiX,"Video Killed The Radio Star","The Age Of Plastic",0.103000,0.680000,0.678000,0.008280,0.204000,-11.548000,0.075400,0.251000,252773,1,1,131.164993,4,5
648BMGrt98kUbLo24A4vgj,"Hip To Be Square","Fore!",0.002500,0.668000,0.779000,0.000347,0.139000,-11.089000,0.032500,0.963000,245467,9,1,140.873001,4,5
0F1O42piteiHP3dRvKUz6p,"Let's Dance - Single Version [Remastered]","Legacy",0.007730,0.643000,0.627000,0.002590,0.123000,-10.972000,0.040500,0.725000,248587,8,1,114.476997,4,5
3OeUlriM0EZHdWleJtjoVr,"Got My Mind Set On You - Remastered 2004","Cloud Nine",0.465000,0.767000,0.854000,0.000002,0.485000,-6.947000,0.042600,0.963000,234653,4,1,149.205994,4,5
4HA2jo7wkMdN1lmLO6ryzE,"End Of The Line","The Traveling Wilburys, Vol. 1",0.163000,0.578000,0.836000,0.000001,0.058300,-6.607000,0.051200,0.932000,209520,2,1,167.026001,4,5
56KqaFSGTb7ifpt16t5Y1N,"Rock the Casbah - Remastered","Combat Rock",0.287000,0.796000,0.872000,0.000000,0.284000,-6.722000,0.057300,0.866000,222427,9,0,129.893997,4,5
40QPoAAKKMwPms6I6FHJqy,"Give It Up","The Very Best Of KC And The Sunshine Band",0.080000,0.840000,0.654000,0.000259,0.063000,-12.135000,0.062100,0.841000,245800,3,1,125.680000,4,5
62LJFaYihsdVrrkgUOJC05,"Kiss","Parade - Music From The Motion Picture Under The Cherry Moon",0.013500,0.898000,0.271000,0.001380,0.046100,-12.238000,0.091000,0.742000,226240,7,1,111.485001,4,5
5zA8vzDGqPl2AzZkEYQGKh,"Uptown Girl","An Innocent Man",0.074700,0.701000,0.943000,0.000000,0.601000,-2.986000,0.045600,0.791000,197707,4,1,128.992004,4,5
65vEK65KeqeH11s3Ym8BWO,"Rosanna","Greatest Hits: 40 Trips Around The Sun",0.018400,0.519000,0.695000,0.000617,0.576000,-7.219000,0.035400,0.713000,330987,7,0,82.314003,4,5
7INi4pMPG4IE0Smx5y4KVf,"Easy Lover","Chinese Wall",0.067400,0.749000,0.699000,0.001920,0.076300,-13.108000,0.037100,0.935000,304507,1,1,128.904007,4,5
2yzPBlE5UXK2sqvnNM9QQ0,"West End Girls - 2001 Remaster","Please",0.007370,0.651000,0.949000,0.125000,0.286000,-6.566000,0.040300,0.610000,285733,4,0,113.257004,4,5
2H7PHVdQ3mXqEHXcvclTB0,"1999","1999",0.137000,0.866000,0.730000,0.000000,0.084300,-8.201000,0.076700,0.625000,379267,5,1,118.523003,4,5
5lmYpa6EaVAKAlwxMf7q5c,"Don't You Want Me - 2002 - Remaster","The Very Best Of The Human League",0.184000,0.734000,0.744000,0.000000,0.181000,-8.103000,0.039100,0.961000,238000,9,0,117.651001,4,5
0HEmnAUT8PHznIAAmVXqFJ,"Faith - Remastered","Faith",0.009400,0.887000,0.480000,0.000036,0.066200,-11.994000,0.117000,0.607000,193200,11,1,95.846001,4,5
4YUlGNZfYA6EUE5KDsGqpC,"You Can't Hurry Love","Hello, I Must Be Going",0.067400,0.639000,0.923000,0.000000,0.087900,-5.708000,0.032000,0.761000,175347,7,1,97.874001,4,5
17Ng10tIgnYmAitl0SgT3R,"Higher Love - Single Version","'80s Pop #1's",0.055000,0.696000,0.890000,0.059600,0.500000,-6.819000,0.044100,0.922000,252227,5,1,98.741997,4,5
5BxoKS16fDiOpcwTztQF30,"Say Say Say - Remastered 2015","Pipes Of Peace (Deluxe Edition)",0.116000,0.834000,0.685000,0.000546,0.048400,-10.424000,0.046000,0.816000,235693,10,0,117.716003,4,5
0a4agFmqHXxcZl1nho1BxM,"Heart Of Glass - Special Mix","Best Of Blondie",0.015000,0.694000,0.577000,0.008360,0.085300,-14.630000,0.030800,0.845000,275733,4,1,114.477997,4,5
05wIrZSwuaVWhcv5FfqeH0,"Walking On Sunshine","Katrina & The Waves",0.011600,0.596000,0.869000,0.173000,0.067800,-11.970000,0.037000,0.944000,238733,10,1,109.902000,4,5
0lzpfrTARexLFXEACKSXTh,"I'm Still Standing","Rocket Man (Deluxe Edition)",0.455000,0.489000,0.927000,0.001650,0.305000,-6.298000,0.170000,0.790000,181787,10,0,177.354004,4,5
2WfaOiMkCvy7F5fcp2zZ8L,"Take On Me","Hunting High And Low",0.018000,0.573000,0.902000,0.001250,0.092800,-7.638000,0.054000,0.876000,225280,6,0,84.412003,4,5
41OIyMJsSFMjdjZjL4tHEx,"Dance Hall Days (Re-Recorded)","Best Of",0.049800,0.641000,0.784000,0.009340,0.381000,-6.380000,0.036600,0.488000,238148,0,1,102.676003,4,5
7arHM2KZ0KzIZXFVDRGClI,"Holiday","Madonna",0.025100,0.813000,0.699000,0.013500,0.052700,-8.656000,0.045800,0.732000,231560,7,1,117.547997,4,5
4W4wYHtsrgDiivRASVOINL,"Love Shack","Cosmic Thing",0.032500,0.715000,0.817000,0.000002,0.851000,-6.227000,0.053200,0.871000,321573,5,0,133.858002,4,5
0A4PZuepTcIQVvA5m7R0M1,"Don't You (Forget About Me)","Celebrate Greatest Hits",0.084300,0.672000,0.792000,0.060500,0.302000,-7.033000,0.026400,0.683000,260680,2,1,111.277000,4,5
1YQCRXscu8xE74BVVMUCRr,"Boys Don't Cry","Staring At The Sea - The Singles",0.019500,0.475000,0.575000,0.000000,0.155000,-13.495000,0.063300,0.734000,154667,11,0,169.610001,4,5
7G7tgVYORlDuVprcYHuFJh,"Don't Dream It's Over","Crowded House",0.014800,0.439000,0.422000,0.000048,0.069700,-17.226999,0.040900,0.551000,236933,8,1,81.833000,4,5
39lSeqnyjZJejRuaREfyLL,"Hungry Like The Wolf - 2009 Remastered Version","Rio [Collector's Edition]",0.043300,0.691000,0.812000,0.000001,0.299000,-7.772000,0.055800,0.685000,220627,0,1,127.568001,4,5
5mYtpXrZZ1bbGJYDGC8I0Y,"99 Red Balloons","99 Luftballons",0.085300,0.543000,0.482000,0.000092,0.111000,-12.789000,0.194000,0.415000,284773,4,1,193.513000,4,5
39shmbIHICJ2Wxnk1fPSdz,"Should I Stay or Should I Go - Remastered","Combat Rock",0.079000,0.742000,0.833000,0.000000,0.384000,-6.463000,0.115000,0.816000,188987,2,1,113.375000,4,5
4hObp5bmIJ3PP3cKA9K9GY,"Don't Worry Be Happy","Simple Pleasures",0.880000,0.675000,0.166000,0.000071,0.046100,-22.601999,0.171000,0.747000,294400,11,1,68.836998,4,5
7AMnWNkwYPxaVDgkwmEEKj,"Super Trouper","Super Trouper",0.436000,0.767000,0.632000,0.000007,0.200000,-8.288000,0.028000,0.953000,254613,0,1,118.349998,4,5
5XsMz0YfEaHZE0MTb1aujs,"Wake Me Up Before You Go-Go","Make It Big",0.186000,0.618000,0.764000,0.000000,0.120000,-6.027000,0.056200,0.876000,230693,0,1,81.365997,4,5
7gfAYm7X5HMSuKcO4dy8Wi,"Loco in Acapulco","Indestructible",0.413000,0.818000,0.705000,0.000000,0.026900,-9.609000,0.032900,0.965000,274067,4,1,123.435997,4,5
2olVm1lHicpveMAo4AUDRB,"The Power Of Love","Greatest Hits: Huey Lewis And The News",0.096400,0.768000,0.829000,0.000029,0.097000,-5.109000,0.031300,0.962000,234333,5,1,118.773003,4,5
0BTsVL5VMdq5zGNRSTHozJ,"Our House","Total Madness (2012)",0.026700,0.524000,0.802000,0.000004,0.224000,-5.130000,0.043200,0.712000,190840,0,1,121.349998,4,5
0cGG2EouYCEEC3xfa0tDFV,"Tainted Love","Non-Stop Erotic Cabaret",0.462000,0.501000,0.500000,0.000000,0.262000,-8.284000,0.037800,0.623000,153763,0,0,144.434998,4,5
4k0bXm9Q4RaTuYi09i4lKK,"Jump (For My Love)","Fire! The Very Best of The Pointer Sisters",0.107000,0.860000,0.705000,0.000009,0.149000,-12.514000,0.089400,0.854000,262618,10,0,134.395004,4,5
46RVKt5Edm1zl0rXhPJZxz,"Down Under","The Best Of Men At Work: Contraband",0.048500,0.746000,0.790000,0.026100,0.053400,-4.700000,0.025700,0.891000,220867,11,0,107.231003,4,5
76ZnyGfjQZSM8GPfR7OqiJ,"Good Thing","The Raw And The Cooked",0.070800,0.747000,0.586000,0.000080,0.042700,-10.119000,0.029900,0.893000,201867,9,0,164.718002,4,5
3mvoMBK8QDtnhz8U2L2XK2,"I Want To Break Free","The Works",0.051200,0.862000,0.401000,0.006070,0.180000,-12.088000,0.037400,0.800000,201000,4,1,109.141998,4,5
480dDrqG7LO6qDaphHeXlM,"Invisible Touch - Remastered 2007","Invisible Touch",0.202000,0.623000,0.940000,0.001840,0.047200,-5.731000,0.036500,0.837000,210133,0,1,131.037003,4,5
0GTK6TesV108Jj5D3MHsYb,"Owner Of A Lonely Heart","90125 (Deluxe Version)",0.306000,0.695000,0.746000,0.005240,0.368000,-8.120000,0.038700,0.885000,266040,7,1,125.123001,4,5
3nFJbZCHP4d9vduKjJLdBL,"Never Too Much","Never Too Much",0.125000,0.734000,0.583000,0.000000,0.036700,-11.866000,0.129000,0.760000,230467,2,1,109.934998,4,5
3nQuDlaVZApyrG6tdsETe0,"Valerie","Talking Back To The Night",0.593000,0.722000,0.518000,0.004530,0.085400,-10.780000,0.029600,0.753000,246667,9,1,116.289001,4,5
7aS418hRnOnYrXeyrZilwk,"A Little Respect - 2009 Remastered Version","The Innocents",0.029900,0.607000,0.784000,0.000004,0.288000,-7.963000,0.025800,0.622000,213987,0,1,113.804001,4,5
6eDYgjKl4vUgRusxb7THDu,"TRUE - Single Edit","Gold - The Best Of Spandau Ballet",0.506000,0.744000,0.545000,0.097700,0.064900,-9.361000,0.029700,0.346000,328293,0,1,97.408997,4,5
7723JnKU2R15Iv4T7OJrly,"Funky Town","Paradas Continuas",0.000547,0.906000,0.630000,0.616000,0.099400,-8.071000,0.057500,0.342000,239253,0,1,122.458000,4,5
5a9BgulCg84pm4kgwGGArI,"All Night Long (All Night) - Single Version","The Definitive Collection",0.134000,0.741000,0.576000,0.007950,0.050200,-12.044000,0.048700,0.764000,260427,1,1,108.787003,4,5
2F1fnE1a8zQCogM6jJifHH,"Jessie's Girl","Working Class Dog",0.331000,0.717000,0.588000,0.000000,0.102000,-13.953000,0.053500,0.852000,194267,2,1,131.537003,4,5
1ynmMEK1fkyiZ6Z6F3ThEt,"Centerfold","Freeze Frame",0.249000,0.653000,0.677000,0.000000,0.403000,-12.244000,0.039600,0.888000,216533,0,1,114.370003,4,5
1bki22ZoLCkqb0QIJ5PtJF,"China Girl - 1999 Remastered Version","Let's Dance",0.009610,0.626000,0.642000,0.081000,0.156000,-9.838000,0.026400,0.817000,333267,4,0,133.947006,4,5
66S14BkJDxgkYxLl5DCqOz,"I'm Gonna Be (500 Miles)","Finest",0.151000,0.851000,0.551000,0.000000,0.082700,-5.177000,0.039600,0.807000,219467,4,1,131.921997,4,5
0Zt9fqRK58Y0onY1VwaKp7,"She Drives Me Crazy","The Platinum Collection",0.164000,0.796000,0.693000,0.000018,0.040800,-6.020000,0.041300,0.954000,218907,2,1,108.800003,4,5
6r20M5DWYdIoCDmDViBxuz,"You Got It","Mystery Girl",0.596000,0.649000,0.618000,0.000001,0.192000,-10.728000,0.026500,0.667000,210267,9,1,114.688004,4,5
2EGaDf0cPX789H3LNeB03D,"Cruel Summer","Bananarama (Collector's Edition)",0.270000,0.666000,0.871000,0.020800,0.263000,-6.017000,0.027200,0.936000,215326,1,0,108.500999,4,5
1sR4aKaHpLrc9u7g4ii90U,"Need You Tonight","INXS Remastered",0.041900,0.795000,0.630000,0.575000,0.089400,-7.217000,0.084100,0.785000,181107,10,0,108.700996,4,5
4UB3TaEGEY9WoOpxYNMgy4,"The Safety Dance","The Safety Dance",0.025200,0.524000,0.881000,0.000000,0.101000,-4.479000,0.046800,0.620000,164867,5,1,101.677002,4,5
2X9fsxb6O6bYEopJYmUbNC,"Gold","Gold - The Best Of Spandau Ballet",0.261000,0.711000,0.740000,0.011400,0.104000,-7.776000,0.036000,0.638000,231480,10,0,143.046997,4,5
4w3tQBXhn5345eUXDGBWZG,"9 to 5","9 To 5 And Odd Jobs",0.416000,0.554000,0.783000,0.000002,0.631000,-5.852000,0.045700,0.813000,162467,6,1,105.389999,4,5
5yGTQzYbEdY6B9RFZJypgt,"Rhythm Of The Night","Rhythm Of The Night",0.076900,0.707000,0.759000,0.000028,0.077500,-12.328000,0.046000,0.955000,229107,11,0,115.141998,4,5
